Quarter,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,CapitalExpenditure,RepaymentOfDebt,FreeCashFlow,PretaxIncomeYoY,PretaxIncomeQoQ,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalRevenueYoY,TotalRevenueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,MktCap2OperatingIncome,MktCap2NetIncome,MktCap2FreeCashFlow,MktCap2OperatingCashFlow,MktCap2TotalRevenue,Ticker
09/30/2010,107059200000.0,94404200000.0,10.378,,,2.5540000000000003,2.245,8.503,17.505,11102000000.0,3781000000.0,7321000000.0,3185000000.0,4136000000.0,35000000.0,80000000.0,4251000000.0,1296000000.0,2955000000.0,2955000000.0,0.53,0.52,5575000000.0,5694000000.0,4136000000.0,6966000000.0,2955000000.0,2952914608.327,35000000.0,0.0,35000000.0,4251000000.0,2643000000.0,1142000000.0,2955000000.0,5390000000.0,0.305,914608.327,60588000000.0,12892000000.0,47696000000.0,49769000000.0,47696000000.0,43215000000.0,20662000000.0,50028000000.0,43215000000.0,2332000000.0,,5576000000.0,5576000000.0,3577000000.0,-2925000000.0,-649000000.0,5517000000.0,-1362000000.0,,2215000000.0,67.89099526066352,1.5770609318996418,56.54806964420893,3.8934940969605627,67.89099526066352,6.782215523737754,-27.590715920235372,-9.146841673502871,-10.642018486135399,2.610441767068273,35.47372316802368,1.188666205943331,34.26624482842541,0.0544069640914037,18.244754499946747,3.130515559684162,65.94307332012251,37.254548729958564,38.2903981264637,22.825,22.207527640555163,42.62040632054176,26.392004473022087,8.503350747613043,25.884719535783365,25.184474241354977,48.33372460496614,29.929885378809058,9.643235453071519,INTC
06/30/2010,108278150000.0,92248150000.0,11.647,,,2.6860000000000004,2.362,8.568999999999999,17.982,10765000000.0,3530000000.0,7235000000.0,3254000000.0,3981000000.0,29000000.0,-18000000.0,4185000000.0,1298000000.0,2887000000.0,2887000000.0,0.52,0.51,5563000000.0,5711000000.0,3981000000.0,6784000000.0,2887000000.0,3032557228.1959996,29000000.0,,29000000.0,3981000000.0,2385000000.0,1149000000.0,2887000000.0,5341000000.0,0.31,-65442771.804,57691000000.0,11850000000.0,45841000000.0,47899000000.0,45841000000.0,41360000000.0,18527000000.0,48114000000.0,41360000000.0,2273000000.0,,5567000000.0,5567000000.0,3486000000.0,-1970000000.0,-990000000.0,5514000000.0,-1048000000.0,,2438000000.0,-8470.0,21.445153801508994,4939.2405063291135,15.458236658932714,-8224.489795918367,15.458236658932714,1.4565126924677487,-22.62773722627737,3.0141843971631204,-14.53787693062025,77.37190487864673,10.81329453208761,44.11918452692107,10.54530874097835,34.16001994017946,4.524711137003592,67.2085462145843,36.98095680445889,38.87598699489085,23.172104998744032,22.042568697729987,37.83763330598852,26.46246414228342,8.569266140269391,27.198731474503894,25.872915173237754,44.41269483182937,31.060857716580607,10.058351137947051,INTC
03/31/2010,123419730000.0,114886730000.0,20.45,12.345999999999998,1.028,3.2939999999999996,2.877,11.155,25.035,10299000000.0,3770000000.0,6529000000.0,3081000000.0,3448000000.0,29000000.0,-31000000.0,3446000000.0,1004000000.0,2442000000.0,2442000000.0,0.44,0.43,5529000000.0,5681000000.0,3448000000.0,6851000000.0,2442000000.0,2442000000.0,,,29000000.0,3448000000.0,2632000000.0,1141000000.0,2442000000.0,4589000000.0,0.29100000000000004,0.0,55773000000.0,12873000000.0,42900000000.0,44952000000.0,42900000000.0,38448000000.0,14812000000.0,45282000000.0,38448000000.0,2382000000.0,,5537000000.0,5537000000.0,4079000000.0,-2672000000.0,-406000000.0,4988000000.0,-928000000.0,,3151000000.0,447.8537360890302,32.89625915927497,378.2246879334258,37.92,448.1717011128776,32.97338989587351,-378.6030061892131,35.58519793459553,979.1005291005291,19.794419970631424,101.63681284743669,-4.546783625730995,41.06334841628959,25.106596438424884,44.14275717284815,-2.5546409310246947,63.39450432080784,33.47897854160598,33.459559180502964,33.31981728538283,33.339155542658155,36.460403046651855,28.16541554302525,11.155134479075638,35.79458526682134,35.81535983749274,39.16843224373215,30.25734984064722,11.983661520535975,INTC
12/31/2009,112669200000.0,105618200000.0,26.494,,,3.278,2.702,9.993,27.405,10569000000.0,3729000000.0,6840000000.0,4340000000.0,2500000000.0,24000000.0,69000000.0,2593000000.0,311000000.0,2282000000.0,2282000000.0,,,,,2497000000.0,8069000000.0,2282000000.0,2071665252.603,24000000.0,0.0,24000000.0,2593000000.0,2487000000.0,1261000000.0,2282000000.0,3615000000.0,0.12,28665252.603,53095000000.0,11391000000.0,41704000000.0,43753000000.0,41704000000.0,37283000000.0,13566000000.0,43925000000.0,37283000000.0,2221000000.0,,5523000000.0,5523000000.0,3405000000.0,-2769000000.0,-758000000.0,3987000000.0,-1081000000.0,-10000000.0,2324000000.0,602.710027100271,2.4091627172195893,39.66480446927375,-5.374716124148373,-1540.5555555555554,2.4091627172195893,179.66305655836342,-24.02745995423341,31.1633281972265,-14.938795903072696,56.557564660105285,26.572908956328646,19.01492537313433,-2.969092236553906,28.482859226841722,12.567898604750239,64.7175702526256,23.6540826946731,24.534014570914938,42.24728,40.73204782105669,45.44672977624785,31.01856093979442,9.99320654745009,45.06768,43.45129193983802,48.480722891566266,33.08933920704846,10.66034629577065,INTC
09/30/2009,108026400000.0,100991400000.0,47.732,,,3.365,2.7680000000000002,10.755999999999998,26.81,9389000000.0,3985000000.0,5404000000.0,2762000000.0,2642000000.0,34000000.0,-144000000.0,2532000000.0,676000000.0,1856000000.0,1856000000.0,0.34,0.33,5537000000.0,5616000000.0,2579000000.0,6747000000.0,1856000000.0,1961554502.37,34000000.0,0.0,34000000.0,2532000000.0,2762000000.0,1235000000.0,1856000000.0,3911000000.0,0.267,-38445497.63,50996000000.0,11963000000.0,39033000000.0,41234000000.0,39033000000.0,34612000000.0,11498000000.0,41257000000.0,34612000000.0,2224000000.0,,5520000000.0,5520000000.0,4003000000.0,-3380000000.0,-340000000.0,4109000000.0,-944000000.0,-1000000.0,3059000000.0,-10.624779385810095,-5164.0,-15.644955300127714,3244.3037974683543,-19.157088122605366,-5267.34693877551,-5.557270762581044,27.299209321681232,21.78278065104959,18.2919621749409,-10.217644126931384,32.483451826428045,10.934125269978402,7.396759017250392,-8.104140158559265,17.01146560319043,57.556715305144316,28.1393119608052,26.967728192565772,38.22535957607873,39.886018957345975,33.01451454723766,25.22892830377217,10.756353179252317,40.88811506434519,42.66445497630332,35.31428571428572,26.98636022982763,11.50563425284908,INTC
06/30/2009,92630350000.0,84807350000.0,37.614000000000004,,,2.785,2.372,10.569,68.559,8024000000.0,3945000000.0,4079000000.0,4000000000.0,79000000.0,37000000.0,-166000000.0,-50000000.0,348000000.0,-398000000.0,-398000000.0,-0.07,-0.07,5595000000.0,5595000000.0,-12000000.0,7945000000.0,-398000000.0,-334950000.0,38000000.0,1000000.0,37000000.0,-49000000.0,3945000000.0,1286000000.0,-398000000.0,1334000000.0,0.35,-33950000.0,49061000000.0,10014000000.0,39047000000.0,40221000000.0,39047000000.0,35115000000.0,11388000000.0,40245000000.0,35115000000.0,1198000000.0,,5597000000.0,5597000000.0,3384000000.0,-2225000000.0,-869000000.0,3826000000.0,-981000000.0,-7000000.0,2403000000.0,-102.16169476869865,-107.94912559618442,-96.63972777541471,-89.04299583911235,-102.0842194810719,-107.79014308426073,584.6153846153845,-312.46684350132625,19.660537482319658,795.2380952380953,-22.2899599923795,25.972822730080296,-6.202500612895317,8.201357466063348,-15.269271383315733,12.302309307207837,50.83499501495513,0.9845463609172482,-0.6231306081754736,1073.5107594936708,-1696.147,35.29228048272992,25.061273640661938,10.56921111665005,1172.5360759493672,-1852.607,38.54779442363712,27.373034869976358,11.544161266201396,INTC
03/31/2009,83596860000.0,77005860000.0,19.269000000000002,12.739,1.053,2.438,2.1390000000000002,10.777999999999999,40.551,7145000000.0,3907000000.0,3238000000.0,2517000000.0,721000000.0,95000000.0,-187000000.0,629000000.0,0.0,629000000.0,629000000.0,0.12,0.11,5573000000.0,5634000000.0,647000000.0,6424000000.0,629000000.0,816000000.0,95000000.0,0.0,95000000.0,629000000.0,3907000000.0,1270000000.0,629000000.0,2086000000.0,0.0,0.0,48454000000.0,9390000000.0,39064000000.0,40234000000.0,39064000000.0,35132000000.0,11801000000.0,40265000000.0,35132000000.0,1201000000.0,,5585000000.0,5585000000.0,378000000.0,409000000.0,-601000000.0,3536000000.0,-1509000000.0,-69000000.0,-1131000000.0,-71.02717641639798,70.46070460704607,-69.8452530322041,-59.72067039106145,-73.69301547469678,-449.44444444444446,-186.4678899082569,-236.10108303249095,-82.93453724604967,-85.43913713405239,-37.8144805070098,-25.886930647745483,-39.8946115927248,5.552238805970149,-26.13460146800372,-13.141259421346948,45.318404478656404,10.090972708187545,8.803358992302309,106.80424410540915,122.42585055643879,-68.08652519893899,203.71920634920636,10.77758712386284,115.94571428571429,132.9043879173291,-73.91411140583554,221.15571428571428,11.700050384884534,INTC
12/31/2008,81538920000.0,74845920000.0,15.935,,,2.242,2.086,9.099,72.036,8226000000.0,3857000000.0,4369000000.0,2579000000.0,1790000000.0,,-1552000000.0,369000000.0,135000000.0,234000000.0,234000000.0,,,,,1539000000.0,6436000000.0,234000000.0,1575853658.5370002,,,,-180000000.0,3857000000.0,1219000000.0,234000000.0,3155000000.0,0.366,-774146341.463,50715000000.0,11627000000.0,39088000000.0,40974000000.0,39088000000.0,35156000000.0,12053000000.0,41076000000.0,35156000000.0,1988000000.0,,5562000000.0,5562000000.0,2596000000.0,-1989000000.0,-961000000.0,3350000000.0,-1765000000.0,,831000000.0,-88.68445262189513,-86.97493822802682,-41.388343156516044,-42.84802043422733,-105.89390962671905,-105.74712643678161,-76.25035724492713,-74.34393331275085,-45.59932942162615,-21.02220870094311,-29.82653389013813,-27.413191560059815,-54.15355138907897,-9.557235421166306,-23.207617625093352,-19.487129294313398,53.11208363724775,21.76027230731826,4.485776805251642,41.81336312849162,202.83447154471546,90.06729241877257,28.831248073959937,9.098701677607586,45.552469273743014,220.97268292682926,98.1214440433213,31.40944530046225,9.912341356673961,INTC
09/30/2008,105300060000.0,99369060000.0,14.865,,,2.7289999999999996,2.7060000000000004,9.726,23.331999999999997,10217000000.0,4198000000.0,6019000000.0,2887000000.0,3132000000.0,,-425000000.0,2833000000.0,819000000.0,2014000000.0,2014000000.0,0.36,0.35,5603000000.0,5692000000.0,3098000000.0,7085000000.0,2014000000.0,2034616307.801,,,,3132000000.0,4198000000.0,1127000000.0,2014000000.0,4288000000.0,0.289,-8383692.199,52719000000.0,13808000000.0,38911000000.0,40800000000.0,38911000000.0,34987000000.0,11355000000.0,41267000000.0,34987000000.0,2356000000.0,,5562000000.0,5562000000.0,3287000000.0,-1332000000.0,-2330000000.0,3704000000.0,-48000000.0,,3239000000.0,13.18417898521774,22.481625594466063,38.0343763772587,33.219906422798815,38.0343763772587,33.219906422798815,15.84406294706724,822.7920227920227,-15.370751802265707,16.23055162659123,16.399149100754208,14.669460849685652,-36.61875427789186,-9.193429762196617,1.2586719524281467,7.888067581837381,58.911617891749046,30.65479103455026,27.72829597729275,31.727030651340996,35.0755594775856,30.678931769064526,30.23092789777913,9.725854947636293,33.62070881226054,37.16909989410519,32.51005248533498,32.035308792211744,10.306358030733092,INTC
06/30/2008,121147200000.0,114823200000.0,17.752,28.09,2.323,3.177,3.002,12.125,33.224000000000004,9470000000.0,4221000000.0,5249000000.0,2898000000.0,2351000000.0,,-167000000.0,2313000000.0,712000000.0,1601000000.0,1601000000.0,0.28,0.28,5699000000.0,5800000000.0,2255000000.0,7119000000.0,1601000000.0,1641146130.566,,,,2351000000.0,4221000000.0,1105000000.0,1601000000.0,3514000000.0,0.308,-17853869.434,52392000000.0,12031000000.0,40361000000.0,42253000000.0,40361000000.0,36446000000.0,11746000000.0,42428000000.0,36446000000.0,2067000000.0,,5640000000.0,5640000000.0,2828000000.0,-1623000000.0,-3009000000.0,4079000000.0,-2477000000.0,,351000000.0,51.275343361674295,6.54076462459696,64.17597765363129,-1.6729401923881222,64.17597765363129,-1.6729401923881222,-69.18349429323969,-73.1651376146789,17.004551096400498,27.67494356659142,28.809815950920246,0.806606491261763,-13.378636653217244,-30.664626891041983,9.101382488479262,-2.098625038767704,55.42766631467793,24.825765575501585,24.424498416050685,48.84015312632922,49.64254215304799,327.13162393162395,40.602263083451206,12.1249419218585,51.530072309655466,52.37665369649805,345.14871794871794,42.83847241867044,12.79273495248152,INTC
03/31/2008,121191960000.0,112494960000.0,18.417,27.701,2.291,3.2119999999999997,2.9810000000000003,11.63,31.635,9673000000.0,4466000000.0,5207000000.0,2816000000.0,2391000000.0,,-418000000.0,2171000000.0,728000000.0,1443000000.0,1443000000.0,0.25,0.25,5787000000.0,5879000000.0,2062000000.0,7282000000.0,1443000000.0,1720832335.329,,,,2391000000.0,4466000000.0,1165000000.0,1443000000.0,3974000000.0,0.335,-140167664.671,53387000000.0,12727000000.0,40660000000.0,42650000000.0,40660000000.0,36744000000.0,13396000000.0,42839000000.0,36744000000.0,2179000000.0,,5722000000.0,5722000000.0,2215000000.0,-921000000.0,-2718000000.0,5883000000.0,-907000000.0,,1308000000.0,15.91030432461292,-33.42532965348053,36.628571428571426,-21.709233791748527,36.628571428571426,-21.709233791748527,584.8167539267016,-62.617890825950276,42.71907216494845,-53.58340318524728,17.486462093862816,-16.366848699004176,31.55187835420394,-19.48816203640345,9.274740171712608,-9.699402539208364,53.83024914711051,24.718288018194976,22.44391605499845,47.04933500627352,51.81711653615845,86.00532110091743,50.78779232505644,11.629790137496123,50.6867252195734,55.82310456011055,92.65440366972477,54.71420316027088,12.528890726765223,INTC
12/31/2007,154308080000.0,143633080000.0,22.593000000000004,,,4.128,3.609,13.409,33.996,10712000000.0,4486000000.0,6226000000.0,3172000000.0,3054000000.0,,-243000000.0,3261000000.0,990000000.0,2271000000.0,2271000000.0,,,,,3047000000.0,7658000000.0,2271000000.0,2426996320.1470003,,,,3054000000.0,3317000000.0,1171000000.0,2271000000.0,4449000000.0,0.304,-68003679.853,55651000000.0,12889000000.0,42762000000.0,44742000000.0,42762000000.0,38846000000.0,15314000000.0,44884000000.0,38846000000.0,2122000000.0,,5788000000.0,5788000000.0,4772000000.0,-2162000000.0,-1147000000.0,7307000000.0,-1273000000.0,,3499000000.0,53.31452750352609,30.283659608469836,57.01799485861182,34.59673865138828,57.01799485861182,34.59673865138828,13.38302009073234,25.143061516452075,13.564969062351262,22.86302780638517,29.43866943866944,20.402243279829822,10.745680509245226,25.034223134839152,10.501341035692182,6.164519326065411,58.12173263629574,28.51008215085885,30.44249439880508,47.031132940406025,44.04571603802515,41.049751357530724,30.099136630343672,13.408614637789395,50.52654878847413,47.319251763262805,44.1006230351529,32.33614417435038,14.405160567587751,INTC
09/30/2007,150944820000.0,142352820000.0,26.66,,,4.2219999999999995,3.802,14.107999999999999,41.478,10090000000.0,4919000000.0,5171000000.0,2902000000.0,2269000000.0,,37000000.0,2503000000.0,712000000.0,1791000000.0,1791000000.0,0.31,0.3,5837000000.0,5967000000.0,2144000000.0,7821000000.0,1791000000.0,1870425089.8920002,,,,2269000000.0,3759000000.0,1163000000.0,1791000000.0,3543000000.0,0.284,-31574910.108000003,53039000000.0,12137000000.0,40902000000.0,42755000000.0,40902000000.0,36985000000.0,13663000000.0,42892000000.0,36985000000.0,1990000000.0,,5837000000.0,5837000000.0,3884000000.0,-2168000000.0,-581000000.0,5844000000.0,-1088000000.0,,2796000000.0,37.98235942668137,63.70176586003924,54.14402173913043,58.44972067039106,54.14402173913043,58.44972067039106,72.2735674676525,145.47848990342405,39.21146953405018,60.695076541166735,20.423847228691198,26.89570552147239,30.767509509957485,24.10278190698662,15.459434717931114,16.244239631336406,51.24876114965312,22.48761149653122,24.806739345887017,62.73813133539004,56.87288054334798,50.913025751072965,36.65108650875386,14.108307234886025,66.52482150727192,60.30556132640831,53.98598712446352,38.86323892893924,14.959843409316155,INTC
06/30/2007,138641600000.0,131604600000.0,26.088,,,3.9419999999999997,3.695,15.162,49.756,8680000000.0,4605000000.0,4075000000.0,2643000000.0,1432000000.0,,-91000000.0,1529000000.0,251000000.0,1278000000.0,1278000000.0,0.22,0.22,5809000000.0,5917000000.0,1350000000.0,7248000000.0,1278000000.0,1353225637.672,,,,1432000000.0,3398000000.0,1213000000.0,1278000000.0,2735000000.0,0.16399999999999998,-14774362.328,50294000000.0,10596000000.0,39698000000.0,41546000000.0,39698000000.0,35837000000.0,13184000000.0,41767000000.0,35837000000.0,2069000000.0,,5840000000.0,5840000000.0,2417000000.0,-2380000000.0,200000000.0,4709000000.0,-1278000000.0,,1139000000.0,22.027134876296888,-18.36625734116391,33.582089552238806,-18.17142857142857,33.582089552238806,-18.17142857142857,-652.9126213592233,496.33507853403137,57.76762402088773,55.73453608247423,-2.301606329417406,-8.05505415162455,37.048894062863795,5.29964221824687,8.37807466600075,-1.9430637144148215,46.94700460829493,16.497695852534562,17.61520737327189,91.90265363128492,86.07233485938522,115.54398595258999,54.44956557716177,15.161820276497696,96.81675977653632,90.67468933943753,121.72221246707639,57.3610260653703,15.972534562211981,INTC
03/31/2007,111145300000.0,103171300000.0,22.244,,,3.179,3.0239999999999996,11.655,34.379,8852000000.0,4420000000.0,4432000000.0,2682000000.0,1750000000.0,,-58000000.0,1873000000.0,237000000.0,1636000000.0,1636000000.0,0.28,0.28,5777000000.0,5874000000.0,1675000000.0,7102000000.0,1636000000.0,1711991457.555,,,,1750000000.0,3174000000.0,1251000000.0,1636000000.0,3088000000.0,0.127,-11008542.445,48756000000.0,11230000000.0,37526000000.0,39374000000.0,37526000000.0,33665000000.0,11068000000.0,39513000000.0,33665000000.0,1987000000.0,,5810000000.0,5810000000.0,1552000000.0,-3216000000.0,-462000000.0,4472000000.0,-1361000000.0,,191000000.0,-0.05336179295624333,-11.941701927597554,1.8626309662398137,-10.025706940874036,1.8626309662398137,-10.025706940874036,-43.49112426035503,-93.81075826312379,-25.954198473282442,-63.06520704426464,-10.337851507181874,-7.858627858627859,13.272543059777103,-32.22188541982419,-0.9843400447427294,-8.685785021662884,50.067781292363314,19.769543605964753,21.159060099412564,58.95502857142857,55.083449012279765,540.1638743455497,66.47635309278351,11.655140081337551,63.5116,59.34079017618794,581.9125654450262,71.61423969072165,12.555953456845911,INTC
12/31/2006,116781750000.0,110818750000.0,20.25,,,3.3480000000000003,3.335,11.432,34.937,9694000000.0,4884000000.0,4810000000.0,2865000000.0,1945000000.0,,17000000.0,2127000000.0,626000000.0,1501000000.0,1501000000.0,,,,,1488000000.0,7749000000.0,1501000000.0,1493943112.365,,,,1945000000.0,3662000000.0,1227000000.0,1501000000.0,3162000000.0,0.294,2943112.365,48368000000.0,11616000000.0,36752000000.0,38600000000.0,36752000000.0,32891000000.0,9766000000.0,38780000000.0,32891000000.0,2028000000.0,,5767000000.0,5767000000.0,4202000000.0,-1633000000.0,-440000000.0,6598000000.0,-1116000000.0,,3086000000.0,-38.56152512998267,17.25468577728776,-41.22091266243578,32.13315217391305,-41.22091266243578,32.13315217391305,30.210970464135023,90.14171287738756,12.684365781710916,50.60931899641577,-23.65079365079365,12.016767582673497,-9.912616056799562,47.639292906690535,-4.970100970493089,10.92802380135027,49.61832061068702,20.06395708685785,21.941407055910872,56.97622107969152,52.10096379877762,35.9101587815943,26.37285816277963,11.431684547142563,60.04203084832905,54.90444287729196,37.84243357096565,27.79194431223227,12.046807303486693,INTC
09/30/2006,118442060000.0,113140060000.0,18.7,,,3.332,3.404,12.947000000000001,41.474,8739000000.0,4445000000.0,4294000000.0,2822000000.0,1472000000.0,,201000000.0,1814000000.0,513000000.0,1301000000.0,1301000000.0,0.23,0.22,5769000000.0,5832000000.0,1374000000.0,7267000000.0,1301000000.0,1277332414.553,,,,1472000000.0,3197000000.0,1256000000.0,1301000000.0,2695000000.0,0.28300000000000003,9332414.553,46855000000.0,11838000000.0,35017000000.0,37077000000.0,35017000000.0,31156000000.0,8547000000.0,37273000000.0,31156000000.0,2256000000.0,,5758000000.0,5758000000.0,2790000000.0,-289000000.0,-1468000000.0,4469000000.0,-1167000000.0,,1623000000.0,-44.06413814369411,44.772545889864325,-52.516129032258064,37.3134328358209,-52.516129032258064,37.3134328358209,-47.37354085603113,-887.8640776699029,-36.097114063215756,82.11488250652742,-27.807666442501684,2.948933109566051,-49.54273456023484,30.064027939464495,-12.259036144578312,9.114745910850292,49.13605675706603,16.844032497997482,20.757523744135483,76.86145380434783,62.370485115766265,69.71044978434998,40.55199283154122,12.94656825723767,80.46335597826086,65.29330760749724,72.97723967960567,42.452351254480284,13.55327382995766,INTC
06/30/2006,109573000000.0,104271000000.0,17.273,,,3.0780000000000003,3.1489999999999996,13.019,45.593,8009000000.0,3838000000.0,4171000000.0,3099000000.0,1072000000.0,,36000000.0,1253000000.0,368000000.0,885000000.0,885000000.0,0.15,0.15,5801000000.0,5868000000.0,1072000000.0,6937000000.0,885000000.0,885706304.868,,,,1072000000.0,2633000000.0,1215000000.0,885000000.0,2288000000.0,0.294,-293695.132,46088000000.0,11292000000.0,34796000000.0,36850000000.0,34796000000.0,30925000000.0,8333000000.0,37137000000.0,30925000000.0,2341000000.0,,5767000000.0,5767000000.0,1532000000.0,-688000000.0,-1356000000.0,3436000000.0,-1738000000.0,,-206000000.0,-54.50254175744372,-33.13767342582711,-59.53189882974708,-37.60186263096624,-59.53189882974708,-37.60186263096624,-113.01326595072648,-160.9467455621302,-48.45222072678331,-26.908396946564885,-19.834710743801654,-15.618045721221929,-61.71587743732591,-12.968591691995949,-13.23800238327375,-10.413870246085011,52.078911224872016,13.384941940317145,15.644899488075914,97.26772388059702,83.2170790103751,-506.16990291262135,68.06201044386422,13.019228368085903,102.21361940298507,87.44852354349561,-531.9077669902913,71.52284595300262,13.68123361218629,INTC
03/31/2006,113023680000.0,107433680000.0,15.203,,,3.096,3.29,12.017000000000001,36.641999999999996,8940000000.0,3997000000.0,4943000000.0,3225000000.0,1718000000.0,,-5000000.0,1874000000.0,517000000.0,1357000000.0,1357000000.0,0.23,0.23,5854000000.0,5954000000.0,1718000000.0,7222000000.0,1357000000.0,1362068836.713,,,,1718000000.0,2802000000.0,1214000000.0,1357000000.0,2939000000.0,0.276,-1931163.2869999998,47194000000.0,12836000000.0,34358000000.0,36398000000.0,34358000000.0,30485000000.0,8184000000.0,36622000000.0,30485000000.0,2264000000.0,,5808000000.0,5808000000.0,2096000000.0,-2297000000.0,-3175000000.0,3948000000.0,-1758000000.0,,338000000.0,-40.52681688352904,-45.86943963027152,-43.3377308707124,-48.08099123602297,-43.3377308707124,-48.08099123602297,-82.82520325203252,-85.73839662447259,-44.19595314164005,-43.7919013140252,-11.700607359771347,-21.539682539682538,-57.452311671516334,-46.095030038230476,-5.236379054483782,-12.361533183021272,55.29082774049216,19.217002237136466,20.961968680089484,62.534155995343426,57.328537886873,317.85112426035505,51.25652671755725,12.017190156599552,65.7879394644936,60.311462113127,334.38958579881654,53.92351145038168,12.642469798657718,INTC
12/31/2005,147738240000.0,134489240000.0,18.627,,,4.079,4.0280000000000005,13.184000000000001,30.448,10201000000.0,3901000000.0,6300000000.0,2991000000.0,3309000000.0,,-19000000.0,3462000000.0,1009000000.0,2453000000.0,2453000000.0,,,,,3309000000.0,6892000000.0,2453000000.0,2448748700.173,,,,3309000000.0,2816000000.0,1108000000.0,2453000000.0,4411000000.0,0.29100000000000004,1748700.1730000002,48314000000.0,12132000000.0,36182000000.0,38288000000.0,36182000000.0,32309000000.0,11960000000.0,38601000000.0,32309000000.0,2419000000.0,,5919000000.0,5919000000.0,3729000000.0,-3572000000.0,-1690000000.0,7324000000.0,-1359000000.0,,2370000000.0,14.370664023785926,6.753006475485661,14.103448275862068,6.741935483870967,14.103448275862068,6.741935483870967,-23.151750972762645,-23.151750972762645,-9.380315917375457,-14.590013742556115,17.165705783894364,5.917955615332885,-12.88212204115618,-17.30834368296263,6.282558866430506,2.4196787148594376,61.758651112636024,32.43799627487501,33.937849230467606,40.643469326080385,38.847267475447715,56.74651476793249,36.06576562080987,13.183927065973924,44.64739800543971,42.67424610051993,62.33681012658228,39.61872888173773,14.482721301833154,INTC
09/30/2005,148590200000.0,135341200000.0,18.396,,,4.0280000000000005,4.051,13.588,32.117,9960000000.0,4012000000.0,5948000000.0,2848000000.0,3100000000.0,,6000000.0,3243000000.0,1248000000.0,1995000000.0,1995000000.0,0.33,0.32,6062000000.0,6144000000.0,3100000000.0,6860000000.0,1995000000.0,1991308973.1729999,,,,3100000000.0,2927000000.0,1114000000.0,1995000000.0,4208000000.0,0.385,2308973.173,47360000000.0,10684000000.0,36676000000.0,37108000000.0,36676000000.0,32862000000.0,12225000000.0,37360000000.0,32862000000.0,684000000.0,,6028000000.0,6028000000.0,4366000000.0,-1789000000.0,-2695000000.0,8857000000.0,-1282000000.0,,3084000000.0,33.676834295136025,17.75599128540305,30.636325326590814,17.02529256323141,30.636325326590814,17.02529256323141,49.41860465116279,94.81996209728364,37.72870662460568,46.90444145356662,26.04365331638059,14.318662310205651,35.57324353283331,-1.3147632311977715,17.57761775469248,7.897302567435814,59.71887550200803,31.12449799196787,32.56024096385542,43.65845161290323,41.733333333333334,43.884954604409856,30.998900595510765,13.588473895582329,47.93232258064516,45.818748072772124,48.18099870298314,34.033486028401285,14.918694779116466,INTC
